file,date,glider_type,recorder_type,gps_receiver,pressure_sensor,motor_sensor,extensions,b_record_count,valid_b_record_count,invalid_b_record_count,has_i_record,parse_error,FXA,ENL,MOP,RPM,TAS,GSP,VAT,NET,ACZ,AOR,AOP,OAT,extension_count
4536-9239003260.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10298,ET=2618,11,2618,11,0.07V,p=1),SW:100, HW:2","ACZ,EGT,ENL,FFL,FLE,FXA,GSP,MOP,OAT,RPM,TAS,TRT,VAT",16055,16053,2,True,,True,True,True,True,True,True,True,False,True,False,False,True,13
4536-9239003261.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:366,ET=87,33,87,33,3.31V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",14753,14753,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003262.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10334,ET=58,32,58,32,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",10193,10193,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003263.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:221,ET=33,11,33,11,3.31V,p=1),SW:100, HW:3","ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,LE2,MOP,MOT,OAT,RPM,TAS,TRT,VAT,VO1,VO2",22612,22612,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,18
4536-9239003264.igc,,JS3-18m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10186,ET=113,26,113,26,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",23213,23213,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003265.igc,"140824,1",Ventus 3M,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:296,ET=273,10,273,10,2.98V,p=1),SW:100, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",8421,8421,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003266.igc,"140824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:143,ET=76,19,76,19,0.04V,p=1),SW:201, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17298,17298,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003267.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10226,ET=32,16,32,16,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",17280,17280,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003268.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:342,ET=36,20,36,20,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",16790,16790,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003269.igc,,AS33Es,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",19975,19975,0,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003270.igc,"140824,1",18m_N369QT_JS-3,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10247,ET=87,37,87,37,0.03V,p=1),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18493,18493,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003271.igc,"140824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:208,ET=51,14,51,14,3.29V,p=1),SW:100, HW:3","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",16439,16439,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003272.igc,"150824,1",JS-3-18m_2L,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10161,ET=582,41,582,41,2.66V,p=70),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17090,17088,2,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003274.igc,"150824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",17708,17708,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003275.igc,,JS-3-18m Abm,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10181,ET=233,56,233,56,0.04V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",18270,18270,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003276.igc,"150824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",17460,17460,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003281.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10190,ET=25622,184,25622,184,0.02V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",16232,16232,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003282.igc,,Ventus 3T,"LXNAV,LX9000F","uBLOX LEA-6DUAL,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,OAT,TAS,TRT,VAT",17851,17851,0,True,,True,True,False,False,True,True,True,False,True,True,True,True,10
4536-9239003283.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:306,ET=29,15,29,15,3.31V,p=1),SW:200, HW:20","0VO,103,ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,MOP,MOT,NET,OAT,RPM,TAS,TRT,VAT,VO1",18127,18127,0,True,,True,True,True,True,True,True,True,True,True,False,False,True,19
4536-9239003284.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10194,ET=159,37,159,37,0.03V,p=64),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",19580,19580,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003285.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10069,ET=747,80,747,80,3.24V,p=24),SW:201, HW:1","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",16597,16597,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003286.igc,"150824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10218,ET=33,18,33,18,0.04V,p=1),SW:100, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",18990,18990,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003287.igc,,AS 33Es 18m,"LXNAV,S10","UBLOX,NEO-9,92,max50000m","INTERSEMA,MS5611,max30000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",13687,13687,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003288.igc,,JS-3-18m_MM,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10283,ET=52,31,52,31,0.03V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",17608,17608,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003289.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10365,ET=146,20,146,20,3.31V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18010,18010,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9239003290.igc,,AS 33ES/18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",18358,18358,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003291.igc,,ASG29,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",23792,23792,0,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003292.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10298,ET=2618,11,2618,11,0.07V,p=1),SW:100, HW:2","ACZ,EGT,ENL,FFL,FLE,FXA,GSP,MOP,OAT,RPM,TAS,TRT,VAT",17917,17917,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,13
4536-9239003293.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:366,ET=87,33,87,33,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",19973,19973,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003295.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:221,ET=33,11,33,11,3.31V,p=1),SW:100, HW:3","ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,LE2,MOP,MOT,OAT,RPM,TAS,TRT,VAT,VO1,VO2",17665,17665,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,18
4536-9239003296.igc,,JS3-18m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10186,ET=113,26,113,26,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",21031,21031,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003297.igc,"150824,1",Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:296,ET=273,10,273,10,2.98V,p=1),SW:100, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",9010,9010,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003298.igc,"150824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:143,ET=76,19,76,19,0.04V,p=1),SW:201, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",16040,16040,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003301.igc,,AS33Es,"ClearNav Instr., ClearNav II",,"Intersema,MS5540C,20000",,"ENL,FXA,GSP",21119,21119,0,True,,True,True,False,False,False,True,False,False,False,False,False,False,3
4536-9239003303.igc,"150824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:208,ET=51,14,51,14,3.32V,p=1),SW:100, HW:3","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",16606,16599,7,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003305.igc,"160824,1",18m AS33 @ventus,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",19357,19332,25,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003307.igc,,JS-3-18m Abm,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10181,ET=233,56,233,56,0.04V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",2713,2713,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003309.igc,,AS 33Es 18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,ENL,FXA,GSP,OAT,TAS,TRT,VAT",21381,21379,2,True,,True,True,False,False,True,True,True,False,True,False,False,True,8
4536-9239003310.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10295,ET=1764,7,1764,7,0.05V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",20613,20613,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9239003311.igc,,Ventus 3M,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",18746,18746,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003312.igc,,Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",18988,18988,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,12
4536-9239003314.igc,,Ventus 3T,"LXNAV,LX9000F","uBLOX LEA-6DUAL,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,OAT,TAS,TRT,VAT",18934,18934,0,True,,True,True,False,False,True,True,True,False,True,True,True,True,10
4536-9239003315.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:306,ET=29,15,29,15,3.31V,p=1),SW:200, HW:20","0VO,103,ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,MOP,MOT,NET,OAT,RPM,TAS,TRT,VAT,VO1",22983,22983,0,True,,True,True,True,True,True,True,True,True,True,False,False,True,19
4536-9239003316.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10194,ET=159,37,159,37,0.03V,p=64),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",13012,13012,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003317.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10069,ET=747,80,747,80,3.25V,p=24),SW:201, HW:1","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",21636,21636,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003318.igc,"160824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10218,ET=33,18,33,18,0.04V,p=1),SW:100, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",16464,16464,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003321.igc,,JS-3-18m,"LXNAV,LX9070F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10365,ET=146,20,146,20,3.31V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18462,18462,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9239003322.igc,,AS 33ES/18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",19994,19994,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003325.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:366,ET=87,33,87,33,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",14358,14358,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,13
4536-9239003326.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10334,ET=58,32,58,32,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",19145,19145,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003327.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:221,ET=33,11,33,11,3.31V,p=1),SW:100, HW:3","ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,LE2,MOP,MOT,OAT,RPM,TAS,TRT,VAT,VO1,VO2",22884,22884,0,True,,True,True,True,True,True,True,True,False,True,False,False,True,18
4536-9239003328.igc,,JS3-18m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10186,ET=113,26,113,26,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",22256,22253,3,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003330.igc,"160824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:143,ET=76,19,76,19,0.04V,p=1),SW:201, HW:1","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",15416,15416,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003331.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10226,ET=32,16,32,16,0.04V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",19905,19905,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9239003334.igc,"160824,1",18m_N369QT_JS-3,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10247,ET=87,37,87,37,0.03V,p=1),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",20963,20963,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003335.igc,"160824,1",JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:208,ET=51,14,51,14,3.32V,p=1),SW:100, HW:3","ACZ,AOA,AOP,AOR,CUR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",20961,20960,1,True,,True,True,True,False,True,True,True,True,True,True,True,True,15
4536-9239003336.igc,"180824,1",JS-3-18m_2L,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10161,ET=582,41,582,41,2.69V,p=70),SW:201, HW:2","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17957,17953,4,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9239003337.igc,"180824,1",18m AS33 @ventus,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",19368,19340,28,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003338.igc,"180824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",18299,18299,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003339.igc,,JS-3-18m Abm,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10181,ET=233,56,233,56,0.04V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",15980,15980,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003340.igc,"180824,1",JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",18277,18276,1,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9239003341.igc,,AS 33Es 18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,ENL,FXA,GSP,OAT,TAS,TRT,VAT",19522,19520,2,True,,True,True,False,False,True,True,True,False,True,False,False,True,8
4536-9239003342.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10295,ET=1764,7,1764,7,0.05V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",19097,19097,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9239003343.igc,,Ventus 3M,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",18377,18377,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9239003344.igc,,Ventus 3T,"LXNAV,LX9070","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",18265,18265,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,12
4536-9239003345.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10190,ET=25622,184,25622,184,0.02V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",18306,18306,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9239003346.igc,,Ventus 3T,"LXNAV,LX9000F","uBLOX LEA-6DUAL,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,OAT,TAS,TRT,VAT",16571,16571,0,True,,True,True,False,False,True,True,True,False,True,True,True,True,10
4536-9239003347.igc,,JS-3-18m,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ECURRENT,MOP-(SN:306,ET=29,15,29,15,3.30V,p=1),SW:200, HW:20","0VO,103,ACZ,COT,CU1,CU2,ENL,FXA,GSP,LE1,MOP,MOT,NET,OAT,RPM,TAS,TRT,VAT,VO1",20194,20193,1,True,,True,True,True,True,True,True,True,True,True,False,False,True,19
4536-9239003348.igc,,JS-3-18m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10194,ET=159,37,159,37,0.03V,p=64),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",18535,18535,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
